Performance Statistics   2018-06-14 17:59:00 - 2018-06-14 18:00:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
QueryParser.hasIsNullCondition(..)                       0,0           0           1         0,2          38
QueryParser.isCollectionSecondaryEntitySelect()          0,0           0           0         0,0           7
QueryTransformer.addEntityInGroupBy(..)                  0,0           0           0         0,0           7
QueryTransformer.addFirstSelectionSource(..)             0,0           0           0         0,0           7
QueryTransformer.addWhereAsIs(..)                        0,0           0           0         0,0           7
QueryTransformer.getResult()                             0,0           0           0         0,0           7
QueryTransformer.replaceWithSelectEntityVariable(..)         0,0           0           0         0,0           7
SearchFolders                                            3,0           3           3         0,0           1
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0          20

Performance Statistics   2018-06-14 18:18:00 - 2018-06-14 18:19:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
AppFolders                                              15,0          15          15         0,0           1
LoadClass                                                1,0           0           4         1,3          11
MenuItem.ddcdi$ImportConfiguration.browse              284,0         284         284         0,0           1
MenuItem.skillguard$Department.browse                 1652,0        1652        1652         0,0           1
Messages.searchClasspath                                 0,1           0          11         0,6        1781
Messages.searchFiles                                     0,0           0          15         0,4        1781
Metadata.replaceExtendedMetaClasses                      2,0           2           2         0,0           2
PersistenceSecurity.applyConstraints(..)                 2,1           1           6         1,7           7
QueryParser.getEntityAlias()                             0,9           0           8         2,1          14
QueryParser.getEntityName()                              7,5           0         251        40,6          37
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          30
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          30
QueryParser.getParamNames()                              0,1           0           2         0,4          37
QueryParser.hasIsNullCondition(..)                       1,4           0          15         3,9          14
QueryParser.isCollectionSecondaryEntitySelect()          0,0           0           0         0,0           6
QueryTransformer.addEntityInGroupBy(..)                  0,0           0           0         0,0           6
QueryTransformer.addFirstSelectionSource(..)             0,0           0           0         0,0           6
QueryTransformer.addWhereAsIs(..)                        0,3           0           2         0,7           6
QueryTransformer.getResult()                             0,3           0           2         0,7           6
QueryTransformer.replaceWithSelectEntityVariable(..)         0,5           0           2         0,8           6
SearchFolders                                           16,0          16          16         0,0           1
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0           7
ViewRepository.init.ViewRepositoryClientImpl            47,0          47          47         0,0           1
ViewRepository.init.ViewRepositoryImpl                  23,0          23          23         0,0           1

Performance Statistics   2018-06-14 18:19:00 - 2018-06-14 18:20:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
LoadClass                                                0,5           0           1         0,5           2
Messages.searchClasspath                                 0,0           0           0         0,0         162
Messages.searchFiles                                     0,0           0           0         0,0         162
PersistenceSecurity.applyConstraints(..)                 1,1           0           5         1,2          20
PersistenceSecurity.checkSecurityToken(..)               1,0           1           1         0,0           1
QueryParser.getEntityAlias()                             0,0           0           0         0,0          26
QueryParser.getEntityName()                              0,1           0           4         0,6          41
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          21
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,1           0           2         0,4          21
QueryParser.getParamNames()                              0,0           0           0         0,0          41
QueryParser.hasIsNullCondition(..)                       0,0           0           1         0,2          30
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0          21

Performance Statistics   2018-06-14 18:20:00 - 2018-06-14 18:21:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
Messages.searchClasspath                                 0,0           0           0         0,0          18
Messages.searchFiles                                     0,0           0           0         0,0          18
PersistenceSecurity.applyConstraints(..)                 0,8           0           3         0,7          18
PersistenceSecurity.checkSecurityToken(..)               0,0           0           0         0,0           3
QueryParser.getEntityAlias()                             0,0           0           0         0,0          28
QueryParser.getEntityName()                              0,0           0           1         0,2          36
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          18
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          18
QueryParser.getParamNames()                              0,0           0           0         0,0          36
QueryParser.hasIsNullCondition(..)                       0,0           0           1         0,1          56
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0          23

Performance Statistics   2018-06-14 18:21:00 - 2018-06-14 18:22:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
LoadClass                                                0,0           0           0         0,0           2
MenuItem.skillguard$Department.browse                   71,0          71          71         0,0           1
Messages.searchClasspath                                 0,0           0           0         0,0           9
Messages.searchFiles                                     0,0           0           0         0,0           9
PersistenceSecurity.applyConstraints(..)                 0,6           0           1         0,5           7
PersistenceSecurity.checkSecurityToken(..)               0,0           0           0         0,0           1
QueryParser.getEntityAlias()                             0,0           0           0         0,0          12
QueryParser.getEntityName()                              0,1           0           1         0,3          22
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          15
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          15
QueryParser.getParamNames()                              0,0           0           0         0,0          22
QueryParser.hasIsNullCondition(..)                       0,0           0           1         0,2          22
QueryParser.isCollectionSecondaryEntitySelect()          0,0           0           0         0,0           1
QueryTransformer.addEntityInGroupBy(..)                  0,0           0           0         0,0           1
QueryTransformer.addFirstSelectionSource(..)             0,0           0           0         0,0           1
QueryTransformer.addWhereAsIs(..)                        0,0           0           0         0,0           1
QueryTransformer.getResult()                             0,0           0           0         0,0           1
